,id,text,date,index,author,im_url,platform,sampleSource,label,Comments
1004,38532,"et WEF weet dat natuurlijk. Bill Gates heeft in zijn bekende toespraak in aug. 2018 al aangekondigd, dat de wereldbevolking middels 'vaccinatie' zal worden gereduceerd met 10 tot 15%. Dat zal vermoedelijk ook de realiteit worden via de covid sera (en boosters). Het overgrote deel zal door de vele opvolgende 'boostershots' worden veranderd in soort van zombie",2021-12-16,10153691,1767329647,,Telegram,keywords,Elite-complot#Niets,
1005,38533,"Nederland is kinderporno Wereldbank  77% van het totaal aan kinderporno op Nederlandse servers , https://t.me/DeBataafseRepubliek/415026  71% of Child Pornography is Hosted in the Netherlands  , Netherlands is World's Human Trafficking Hub & Pedophile Safe Haven: ,,, Where are webpages being hosted? In 2016, we saw that for the first time most child sexual",2022-09-07,9158821,1338487976,,Telegram,keywords,Niets,
1006,38534,er slaat alarm over vaccinaties: “Dit is echt schokkend” https://dissident.one/2021/09/16/19146/  CORRUPT Frankrijk: Regering verbiedt zwarte nationalistische groep wegens racisme https://dissident.one/2021/09/16/19131/  HOPPAAAAAA Daar gaan we weer – Nieuwe uitbraak in 80% gevaccineerd Singapore https://dissident.one/2021/09/16/daar-gaan-we-weer-nieuwe-uitb,2021-09-16,2939353,1390236992,,Telegram,random,Niets,
1007,38535,https://t.co/Spgfk1U80W  Nu dus geen bericht en geen signalement op de @NOS . Dat hadden we wel verwacht. De omvolkingssoldaten van Rutte worden nou eenmaal in bescherming gebracht door de NOS. @geertwilderspvv @Martinbosma_pvv,2022-06-02,26376364,LarsHolland99,,Twitter,random,Elite-complot#Niets,
1008,38536,@gelijkhebjehans Lezenswaardig artikel over een niet zo frisse door Baudet bewonderde raszuivere Fascist met fantasieën over Eurazië dat Naast Rusland vrijwel geheel Europa omvat.,2022-03-10,21746573,gjjadelmund,,Twitter,keywords,Niets,
1009,38537,@jdj2019 @FleurAgemaPVV Gaat er ook om van wie de folder komt!,2022-06-25,27842327,Oscarvanstrijp,,Twitter,random,Niets,
1010,38538,"weringen en samenzweringen dat de verkiezingen van 2020 onnauwkeurig en nep waren, zijn waar gebleken. Het grote bezwaar van Donald Trump dat het om een vervalste verkiezing ging, bleek te kloppen. Er is zojuist een telefoongesprek ontstaan tussen Biden en de organisatie die destijds was opgezet om stembiljetten bij te houden. Documenten en overeenkomsten wa",2022-08-08,8761170,1592880448,,Telegram,keywords,Niets,
1011,38539,@MinPres @narendramodi Hey Mark  Hoe staat het er voor met WEF van Klaus Martin Schwab....  volodymyr zelensky is toch ook lid van WEF.... je zal nu wel druk bezig zijn om dit land totaal te vernietigen. Staat toch in draaiboek van Klaus Schwab....,2022-03-08,21553751,KyraHollander,,Twitter,keywords,Elite-complot#Niets,
1012,38540,@PvanHouwelingen Is dit niet precies wat meneer #willemengel al meerdere malen voor de rechter heeft gebracht maar die zit nu in de gevangenis omdat hij dit verkondigd kijk maar uit @PvanHouwelingen nu zijn het burgers die ze oppakken hoe lang nog voordat ze politici gaan oppakken!,2022-04-04,22988286,william_pelgrim,,Twitter,random,Niets,
1013,38541,indelings orders uitvoerd van de Khazarian Mafia ( A.I.) Van vandaag 17/1 tot de 22/1/22 wordt er een video conferentie gehouden door de W.E.F. Waar  volgende  A.I. Gerelateerde personen aan deelnemen  Narendra Modi - Prime minister van India  Kashida Fumio - Prime minister of Japan Antonio Guterres - Secretaris generaal United Nations Ursula von der Leyen -,2022-01-18,5461218,1417386448,,Telegram,random,Niets,
1014,38542,Wie gelooft er nog in Rutte?   Grappig hoe een filmpje van vorig jaar nog steeds actueel is en klopt 🙈🙈,2021-10-21,3607475,1179194123,,Telegram,random,Niets,
1015,38543,"@JohEliWil @thierrybaudet Daar zijn ze ook van de regeltjes, om zich in te dekken voor de verzekering en niet voor het welzijn van de werknemers.",2021-11-13,14353582,WesTheB48882187,,Twitter,random,Niets,
1016,38544,"@atilavnd @lientje1967 @MinPres Welke debatten zijn géén onzin, het is één grote poppenkast! De uitslagen zijn van tevoren voorspelbaar en moties komen in het ronde archief. Opheffen en opnieuw beginnen, alle kartelpolitici aan de kant, ze hebben genoeg gesloopt!",2021-11-18,14737899,veroniek1955,,Twitter,keywords,Niets,
1017,38545,'Je hebt natuurlijk weinig aan zo'n certificaat als je een ander kan besmetten.' - Mark Rutte  'Merendeel van de corona-opnames zijn 'ongevaccineerd'.' - Hugo de Jonge  🏛️ TELEGRAM.me/FVDgeluid SLUIT JE AAN of DEEL DIT BERICHT!,2021-11-06,3924684,1390936433,,Telegram,random,Niets,
1018,38546,@lientje1967 Vergeet u @lientje1967 niet iets. Of kunt zich daar wel in vinden. De vergelijking met de holocaust #farmerdefenceforce. @2eKamertweets,2022-06-18,27345138,aartsjan15,,Twitter,random,Niets,
1019,38547,"Lieve vrienden, vanuit Frankrijk waar ik het rustig aan aan het doen, naar binnen aan het keren ben en aan mezelf aan het werken ben zet ik toch even een nieuwe aflevering van The Trueman Show online. Ditmaal met Thierry Baudet! Na zijn Rockefeller speech was ik wel eens benieuwd hoe hij dacht over de situatie. Het werd een interessant gesprek waar verschill",2021-07-01,1909571,1280395943,,Telegram,random,Niets,
1020,38548,"NIEUW  Thierry Baudet:  Wat er waarschijnlijk gaat gebeuren, is dat er een ‘cyberaanval‘ of een ’cyberpandemie’ komt - waar Rusland vervolgens de schuld van krijgt. Alsof het onderdeel is van de strategie tav Oekraïne. Door die ‘cyberaanval’ of ‘cyberpandemie’ gaan we onze toegang tot het internet verliezen.   Die krijgen we vervolgens alleen terug met een ‘",2022-01-25,5609216,701285364,,Telegram,random,Niets,
1021,38549,"er Rutte is onze marine gekrompen, zijn de tanks van onze landmacht goedkoop van de hand gedaan (zodat wij nu onze tanks moeten leasen van de Duitse Bundeswehr! 🤯) & heeft Nederland bewezen dat wij niet terug zullen of zelfs kúnnen slaan als je onze burgers aanvalt!  Bron https://t.me/nederlandserepublikeinsepartij",2022-03-22,6637643,1510385090,,Telegram,random,Niets,
1022,38550,"@Carlitosisback @NUnl @DilanYesilgoz in NL is het bij mijn weten ook niet toegestaan,  om nazi-attributen te dragen bij of op het uniform.  Maar corrigeer me gerust wanneer ik hier fout zit.  Uitingen van de islamfascistische ideologie,  zijn net zo ongewenst.  Tenzij je natuurlijk supporter van deze ideologie bent?",2022-04-06,23061164,weg_met,,Twitter,random,Niets,
1023,38551,@Michonnet @MinPres Moet ik me dan wel op gaan zitten vreten voor die 10 minuten?,2021-09-18,11562585,herbertkuiling,,Twitter,random,Niets,
1024,38552,@Fonda_Sahla @eelcoeerenberg Zo zielig als je je eigen mensen in het zonnetje zet met als doel beter over te willen komen naar de samenleving…,2022-02-03,19365626,MZO68453008,,Twitter,random,Niets,
1025,38553,De #avondklok is dus illegaal. @Minpres blijvend oprotten graag. Je bent ons land niet waardig. #Hompelul Stop de #houjebeklap https://t.co/sCjGFYEORn,2021-02-09,1580063,SpyMacho,,Twitter,random,Niets,
1026,38554,"@gemeentehengelo even wakker worden, we leven toch in #Nederland ? Ga heel snel de corrupte keuzes terug draaien en vergoed de schade en zeg sorry.  @MinPres is dit dank zij u?   https://t.co/mouC4U1f8T",2021-08-03,9750876,anoniem6385,,Twitter,keywords,Niets,
1027,38555,@HoogOverijssel @HenriBontenbal @lientje1967 Wanneer wordt deze koekenbakker van de @cdavandaag tot de orde wordt geroepen. Hij is de vervanger van @PieterOmtzigt Wat maakt hij er een puinhoop van. Totaal geen visie over de noodzakelijke klimaatmaatregelen. Wij zullen hem flink aanpakken in het #CDA,2021-07-08,9027588,hzenderink,,Twitter,random,Niets,
1028,38556,"man A heeft wel recht op een vergoeding en Buurvrouw B krijgt niets, bijvoorbeeld omdat de schade niet ernstig genoeg is.. De meest vreemde maatstaven worden toegepast… Waarom zou je denken? Nou dat leidt af van het probleem en dat maakt de mensen misschien wel moe om te strijden.  Dan de toeslagenaffaire. Je ziet daar dezelfde werkwijze. We maken hele moeil",2022-08-19,8908405,1231902969,,Telegram,random,Niets,
1029,38557,"ten niet.  Dus toen de stembureaus sloten, sommigen waren vier dagen overtijd., was al duidelijk aan de Q forces / White Hats / Space Forces, dat Trump in alle 50 staten overweldigend had gewonnen. Het leger zweeg en keek toe. Dat was de reden waarom Trump niet de macht overdroeg aan Biden, op 20 Januari 2021, maar aan het volk, gesteund door de militairen,",2022-07-24,8529662,1193616013,,Telegram,keywords,Elite-complot#Niets,
1030,38558,@geertwilderspvv @Het_OM Moet je kijken wat huig plug heb gekregen voor een satirisch plaatje met tekst.... het land is kapot!,2022-03-23,22397038,StanleyH1987,,Twitter,random,Niets,
1031,38559,"EN ZIJ OP DIE PLAATS NIET NEERGEZET ZIJN. ZIJ HEBBEN ALLEMAAL SEXUELE AFWIJKINGEN, WAARMEE ZIJ ONDER CONTROLE STAAN EN AFGEPERST WORDEN.. EEN GROOT SMERIG FLAPDROL ZOOITJE. En dat moet weg, snel weg, het houdt de wereldontwikkeling tegen......!!! GTB.",2022-08-25,8985400,1468348335,,Telegram,keywords,Niets,
1032,38560,"DEN HAAG - De Tweede Kamer komt dinsdag terug van zomerreces om te debatteren. Formeel gaat het over de uitspraken die minister van Buitenlandse Zaken en CDA-leider Wopke Hoekstra deed over het stikstofbeleid en koopkracht, maar de verwachting is dat de oppositie het podium pakt om het kabinet aan de tand te voelen over alle crises in het land. Dat moet zond",2022-08-23,8963639,1296618174,,Telegram,random,Niets,
1033,38561,rg/stichting-ifla-global-libraries  20 MILJOEN  IHE DELFT INSTITUUT VOOR WATER EDUCATIE https://www.un-ihe.org/  16 MILJOEN  STICHTING EUROPESE JOURNALISTIEK CENTRUM JOHN DE MOL SR .----> FAKE NEWS MEDIA https://www.ejc.net/  11 MILJOEN  EUROPESE & ONTWIKKELING KLINIEK VENNOOTSCHAP ONDERSTEUND DOOR DE EUROPESE UNIE  HET VIERDE RIJK - NAZISME - COMMUNISME htt,2021-07-18,2121146,1308876681,,Telegram,random,Niets,
1034,38562,"sen.” Daarom moet het nu anders. Béter. Build Back Better! Als je wilt weten wat de elites voor ogen hebben met Nederland hoef je eigenlijk alleen maar naar henzélf te luisteren. Ze zeggen het maar al te vaak namelijk gewoon; ze omarmen stuk voor stuk het Build Back Better-programma waar Mark Rutte het eerder ook al over had. Dat is het idee van, met name, d",2021-02-12,368648,1260012013,,Telegram,keywords,Elite-complot#Niets,
1035,38563,"Mei18, 2022 GTB 569.  EUREKA...!!!!! HET STAAT VAST. BEVOEGDE AUTHORITEITEN HEBBEN HET VERKIEZINGSRESULTAAT IN DE USA VAN 2020 AFGEWEZEN, WEGENS BEWEZEN FRAUDE EN INMENGING VAN UIT HET BUITENLAND.  Dus Biden is niet meer, maar nu OOK juridisch niet meer. Het was al aan het begin duidelijk, dat de seniele oude man een echte joke was, een arrogant gebeuren van",2022-05-18,7505654,1566168754,,Telegram,keywords,Niets,
1036,38564,‼️Lees het lopende onderzoek van de BPOC2020 over vaccineren van zwangere vrouwen en vrouwen die borstvoeding geven:  4 oktober 2021  VACCINEREN ZWANGERE VROUWEN...  Het Meldpunt Vaccinatie heeft 325 meldingen van spontane miskramen na vaccinatie ontvangen. Het Lareb heeft 126 meldingen van spontane miskramen na vaccinatie ontvangen. De miskramen gemeld bij,2021-10-04,3201860,1466193143,,Telegram,random,Niets,
1037,38565,eld! Ik voeg wat links hier bij waarin je zelf alles kunt lezen en er staat nog heel veel meer op internet! Maar dit is al genoeg lijkt mij:  https://www.ditjesendatjes.nl/schokkend-burgemeester-almere-maakt-vriendin-zwanger-en-laat-steek/  Let op de mededeling is minerveen en vriendjes met Alexander.  Dus ben daar in gedoken.  Leidse studenten vereniging Mi,2022-01-03,5108287,1412417836,,Telegram,random,Niets,
1038,38566,@JoostJansen6 @KarenVrie @swsjoerdsma Precies. Waarom was iedereen zo blij met Biden als President?  Een seniele oude man die in zijn luier poept in het Vaticaan? Over de laptop from hell van zoonlief Hunter hoor je niemand meer over. Met hun smerige zaakjes in de Oekraïne en China.,2022-02-22,20715221,jackieketarn,,Twitter,random,Niets,
1039,38567,https://www.ninefornews.nl/kruiperig-ad-interview-met-kaag-roept-walging-op-meest-schaamteloze-pr-stukje-van-dit-jaar/,2022-07-09,8291506,1474236482,,Telegram,random,Niets,
1040,38568,@SigridKaag Ik denk in een neutrale van denkwijze. Ondanks ik ook in bepaalde van denkwijze. Ook dingen heb waar ik liever niet aan denk. Iedereen heb dat wel. Maar ik hou me zelf in belans. Van het neutrale en het accepteren,2021-10-10,12793630,oortjes_mario,,Twitter,random,Niets,
1041,38569,"Ok. Net binnen uit de politieke appgroep van de oppositie. Hou je vast.  De versoepelingen zijn niet meer dan een opmaat naar een griezelig “nieuw normaal”.   Van de EU site dus niks fake nieuws. Zoveel mogelijk delen want ik lig een maand van FB door censuur.  Komt ie:  “Het addertje onder het gras van de versoepelingen: Ernst Kuipers: """"""""""""""""Corona gaat niet ",2022-02-10,5905563,1172796034,,Telegram,random,Niets,
1042,38570,Kijk 'Baudet voor vrede - dit is de uitweg uit crisis in Oekraïne' op YouTube https://youtu.be/w808p737UeU,2022-03-02,6285722,5006714830,,Telegram,random,Niets,
1043,38571,"🚨 De overheid wordt steeds vaker betrapt op het illegaal bespioneren van burgers. @GideonvMeijeren wil een groot onderzoek om dit vanaf nu te voorkomen. Maar Defensieminister Bijleveld heeft daar """"""""""""""""geen behoefte aan""""""""""""""""...  https://youtu.be/PLAWrMjX8Zc",2021-05-28,1531197,1336744681,,Telegram,random,Niets,
1044,38572,"vallen. HET IS BIJ DE WILDE KNORHANEN AF.... ZELFS NU SCHREEUWT IEDEREEN,... WIJ ZIJN UKRAINERS...!!!!! En zij worden nog steeds van boven tot onder belazerd. En Trump is nog steeds een grote kloodzak, want dat zegt de TV. En wij zijn in de Ukraine aan het winnen, terwijl het ukrainse leger verslagen is en zich massaal overgeeft. Met het gekregen wapentuig e",2022-08-26,9009097,598338963,,Telegram,random,Niets,
1045,38573,"STEN EN ZELFS VASTGELEGD IN DE GETEKENDE VERDRAGEN. Het maakt dus ook geen inbreuk op het handvest van de United Nations of de Navo. Dat zien wij dus ook, geen verdere militaire akties van andere landen. Het SWIFT betalingssysteem, wat Rusland niet meer mag gebruiken, stelt niets meer voor, want veel landen , zoals Rusland, India, China, Zuid Afrika en Irak",2022-03-05,6349083,,,Telegram,keywords,Niets,
1046,38574,Het kabinet treed af maar Rutte blijft want die moet de corona hoax voortzetten,2021-01-15,102200,1329181709,,Telegram,keywords,Elite-complot#Niets,
1047,38575,De politie heeft in samenwerking met de gemeente Amsterdam vanochtend een inval gedaan in de woning van Sigrid Kaag.. daarbij zijn meerdere bezems in beslag genomen.,2022-06-20,7963003,1705013542,,Telegram,random,Demoniserend#Niets,
1048,38576,#bestaanszekerheid #voedselzekerheid  In welke tijd zijn we aanbeland? #Politiek failliet van #Nederland wordt met de dag duidelijker. Volgende fase #financieel #failliet en dan een prooi voor de #EU en #WEF #Schwabenmaitresses #VonderLeyen @SigridKaag etc.  #wordtwakker,2022-03-05,21430868,RemcoWevers,,Twitter,keywords,Elite-complot#Niets,
1049,38577,"Nog even en Rutte 4 stapt zelf op om weer demissionair te worden, let op....",2022-02-06,9957377,1817962997,,Telegram,random,Niets,
1050,38578,"Wat een lulkoek, of liever ruttekoek #Rutte #Ollongren #verkenners #verkennersdebat #omtzigtgate",2021-04-01,5122371,Parmenios22,,Twitter,random,Niets,
1051,38579,@JanvanderLaan20 @geertwilderspvv Nee dat mag niet.    Vraag maar aan de ondernemer. Drogisterij. Die in de jaren 70 op de winkel deur had staan.    Geen toegang voor zigeuners en honden,2022-07-24,29986047,alwie1704,,Twitter,random,Niets,
1052,38580,"nd BV in Utrecht. . Dit bedrijf heeft niets van doen met de moedermaatschappij """"""""""""""""staat der Nederlanden"""""""""""""""".  Het min van Finacien komt terug als ondernaam van het 2e bedrijf: """"""""""""""""staat der Nederlanden""""""""""""""""geregistreerd bij Dun& D-U-N-S nummer 40-679-3781dit zijn ministriele diensten en instellingen. Dit 2e bedrijf heeft als bevoegd functionaris Willem-Alexa",2021-06-29,1892311,1228739248,,Telegram,random,Niets,
1053,38581,"@thierrybaudet Top, breek het kartel",2021-04-04,5555224,StrijbosWillem,,Twitter,random,Niets,
1054,38582,"Dat is nogal een woordkeuze """"""""durven"""""""". Ben zeer blij met @CDJA @PerspectieF @JongeDemocraten en andere jongere politici, dat zij zich uiten en zich niet laten weerhouden over de smerige machtspolitiek dat #VVD blijft bedrijven! @2eKamertweets #politiek https://t.co/EL3UI7wFzX",2021-04-06,5685858,Bijzonderheid,,Twitter,random,Niets,
1055,38583,@wmiddelkoop @SimoneSays123 @GideonvMeijeren @guidoweijers #klimaatverandering #voedseltekorten #foodshortages wat weet jij van de tegenvallende oogsten? Wanneer treft het ons? https://t.co/u6A5cdtYdp,2021-08-09,9893854,benjamin_lit,https://pbs.twimg.com/media/E8Vt0w1XsAEsbgx.jpg,Twitter,random,Niets,
1056,38584,https://youtu.be/o1_D4FscMnU  https://youtu.be/EvknN89JoWo  https://youtu.be/qewXd6-FA20  https://youtu.be/EvknN89JoWo,2022-07-30,8623948,1783680833,,Telegram,random,Niets,
1057,38585,"weet het, als de buurman het niet weet,  vertel hem dat dan... Met z’n allen kan die pedo club niets tegen ons doen.....praat daarover op verjaardagen. Organiseer een protest club voor noodgeval. En is het niet nodig, dan zijn er toch een paar wakker geworden en die rijst krijgt u ook wel op , BB met R na... = Bruine Bonen met rijst....! ( max Woisky in het",2022-05-20,7533437,1433170216,,Telegram,random,Elite-complot#Niets,
